split;reason;text;value
22845;title_name;"Ole Birk Olesen (LA)
Valg af 29 medlemmer til Socialudvalget:
Valgt blev:
1 Orla Hav (S)
2 Pernille Rosenkrantz-Theil (S)
3 Mette Reissmann (S)
4 Jens Joel (S)
5 Karen J. Klint (S)
6 Astrid Krag (S)
7 Julie Skovsby (S)
8 Marlene Borst Hansen (RV)
9 Liv Holm Andersen (RV)
10 Lotte Rod (RV)
11 Trine Mach (SF)
12 Özlem Sara Cekic (SF)

7

8

Onsdag den 8. oktober 2014 (FM )

13 Karina Lorentzen Dehnhardt (SF)
14 Finn Sørensen (EL)
15 Pernille Skipper (EL)
16 Hans Andersen (V)
17 Anne-Mette Winther Christiansen (V)
18 Tina Nedergaard (V)
19 Finn Thranum (V)
20 Sophie Løhde (V)
21 Fatma Øktem (V)
22 Karen Ellemann (V)
23 Karin Nødgaard (DF)
24 René Christensen (DF)
25 Karina Adsbøl (DF)
26 Jens Henrik Thulesen Dahl (DF)
27 Merete Riisager (LA)
28 Thyra Frank (LA)
29 Mai Mercado (KF)";Næstformand
23644;title_name;Trine Mach (SF);Formand
23673;title_name;"Anne-Mette Winther Christiansen (V)
Valg af 29 medlemmer til Sundheds- og Forebyggelsesudvalget:
Valgt blev:
1 Annette Lind (S)
2 Flemming Møller Mortensen (S)
3 Julie Skovsby (S)
4 Karen J. Klint (S)
5 Anne Sina (S)
6 Rasmus Horn Langhoff (S)
7 Orla Hav (S)
8 Helle Løvgreen Mølvig (RV)
9 Marlene Borst Hansen (RV)
10 Liv Holm Andersen (RV)
11 Özlem Sara Cekic (SF)
12 Jonas Dahl (SF)
13 Eigil Andersen (SF)
14 Stine Brix (EL)
15 Per Clausen (EL)
16 Hans Andersen (V)
17 Martin Geertsen (V)
18 Jane Heitmann (V)
19 Sophie Løhde (V)
20 Hans Christian Schmidt (V)
21 Eyvind Vesselbo (V)
22 Finn Thranum (V)
23 Liselott Blixt (DF)
24 Jens Henrik Thulesen Dahl (DF)
25 Karina Adsbøl (DF)
26 Anita Christensen (DF)
27 Simon Emil Ammitzbøll (LA)
28 Thyra Frank (LA)
29 Mai Mercado (KF)";Næstformand
24463;title_name;Karen J. Klint (S);Formand
24495;title_name;"Hans Andersen (V)
Valg af 29 medlemmer til Transportudvalget:
Valgt blev:
1 Jens Joel (S)
2 Karin Gaardsted (S)
3 Rasmus Horn Langhoff (S)

4 Mette Reissmann (S)
5 Orla Hav (S)
6 Rasmus Prehn (S)
7 Anne Sina (S)
8 Andreas Steenberg (RV)
9 Ida Auken (RV)
10 Lone Loklindt (RV)
11 Anne Baastrup (SF)
12 Jonas Dahl (SF)
13 Henning Hyllested (EL)
14 Per Clausen (EL)
15 Lars Dohn (EL)
16 Thomas Danielsen (V)
17 Martin Geertsen (V)
18 Flemming Damgaard Larsen (V)
19 Lars Christian Lilleholt (V)
20 Kristian Pihl Lorentzen (V)
21 Karsten Nonbo (V)
22 Hans Christian Schmidt (V)
23 Kim Christiansen (DF)
24 Morten Marinus (DF)
25 Mette Hjermind Dencker (DF)
26 Leif Mikkelsen (LA)
27 Villum Christensen (LA)
28 Mike Legarth (KF)
29 Tom Behnke (KF)";Næstformand
25247;title_name;Rasmus Horn Langhoff (S);Formand
25285;title_name;"Flemming Damgaard Larsen (V)
Valg af 29 medlemmer til Udenrigsudvalget:
Valgt blev:
1 Jacob Lund (S)
2 Ane Halsboe-Jørgensen (S)
3 Mette Gjerskov (S)
4 John Dyrby Paulsen (S)
5 Henrik Dam Kristensen (S)
6 Jeppe Bruus (S)
7 Morten Bødskov (S)
8 Lone Loklindt (RV)
9 Liv Holm Andersen (RV)
10 Zenia Stampe (RV)
11 Trine Mach (SF)
12 Holger K. Nielsen (SF)
13 Christian Juhl (EL)
14 Nikolaj Villumsen (EL)
15 Frank Aaen (EL)
16 Peter Juel Jensen (V)
17 Jakob Ellemann-Jensen (V)
18 Esben Lunde Larsen (V)
19 Karsten Lauritzen (V)
20 Ellen Trane Nørby (V)
21 Søren Pind (V)
22 Mads Rørvig (V)
23 Jens Ejner Christensen (V)
24 Søren Espersen (DF)
25 Hans Kristian Skibby (DF)
26 Pia Adelsteen (DF)
27 Peter Skaarup (DF)
28 Mette Bock (LA)
29 Per Stig Møller (KF)";Næstformand
26052;title_name;"Per Stig Møller (KF)

Onsdag den 8. oktober 2014 (FM )";Formand
26122;title_name;"Mette Gjerskov (S)
Valg af 29 medlemmer til Uddannelses- og Forskningsudvalget:
Valgt blev:
1 Jeppe Bruus (S)
2 Jesper Petersen (S)
3 Mette Reissmann (S)
4 Rasmus Prehn (S)
5 Simon Kollerup (S)
6 Ole Hækkerup (S)
7 Trine Bramsen (S)
8 Lotte Rod (RV)
9 Liv Holm Andersen (RV)
10 Jeppe Mikkelsen (RV)
11 Annette Vilhelmsen (SF)
12 Jonas Dahl (SF)
13 Pernille Vigsø Bagge (SF)
14 Pernille Skipper (EL)
15 Rosa Lund (EL)
16 Bertel Haarder (V)
17 Kristian Jensen (V)
18 Karen Ellemann (V)
19 Esben Lunde Larsen (V)
20 Tina Nedergaard (V)
21 Mads Rørvig (V)
22 Anne-Mette Winther Christiansen (V)
23 Jens Henrik Thulesen Dahl (DF)
24 Marie Krarup (DF)
25 Alex Ahrendtsen (DF)
26 Christian Langballe (DF)
27 Merete Riisager (LA)
28 Villum Christensen (LA)
29 Lene Espersen (KF)";Næstformand
26902;title_name;Rasmus Prehn (S);Formand
26932;title_name;"Karen Ellemann (V)
Valg af 29 medlemmer til Udvalget for Fødevarer, Landbrug og
Fiskeri:
Valgt blev:
1 Jesper Petersen (S)
2 Bjarne Laustsen (S)
3 Karin Gaardsted (S)
4 Orla Hav (S)
5 Pernille Rosenkrantz-Theil (S)
6 Mette Reissmann (S)
7 Simon Kollerup (S)
8 Helle Løvgreen Mølvig (RV)
9 Lone Loklindt (RV)
10 Andreas Steenberg (RV)
11 Lisbeth Bech Poulsen (SF)
12 Karina Lorentzen Dehnhardt (SF)
13 Per Clausen (EL)
14 Henning Hyllested (EL)
15 Lars Dohn (EL)
16 Erling Bonnesen (V)
17 Thomas Danielsen (V)
18 Henrik Høegh (V)
19 Jacob Jensen (V)
20 Hans Christian Schmidt (V)
21 Jan E. Jørgensen (V)

9

22 Esben Lunde Larsen (V)
23 Tina Nedergaard (V)
24 René Christensen (DF)
25 Anita Christensen (DF)
26 Mette Hjermind Dencker (DF)
27 Dennis Flydtkjær (DF)
28 Mette Bock (LA)
29 Charlotte Dyremose (KF)";Næstformand
27750;title_name;René Christensen (DF);Formand
27785;title_name;Per Clausen (EL);Næstformand
27811;Time;"Valg af 29 medlemmer til Udvalget for Landdistrikter og
Øer:
Valgt blev:
1 Annette Lind (S)
2 Bjarne Laustsen (S)
3 Jacob Lund (S)
4 John Dyrby Paulsen (S)
5 Lennart Damsbo-Andersen (S)
6 Simon Kollerup (S)
7 Troels Ravn (S)
8 Andreas Steenberg (RV)
9 Helle Løvgreen Mølvig (RV)
10 Lotte Rod (RV)
11 Karina Lorentzen Dehnhardt (SF)
12 Steen Gade (SF)
13 Eigil Andersen (SF)
14 Lars Dohn (EL)
15 Henning Hyllested (EL)
16 Erling Bonnesen (V)
17 Eva Kjer Hansen (V)
18 Hans Christian Schmidt (V)
19 Thomas Danielsen (V)
20 Esben Lunde Larsen (V)
21 Flemming Damgaard Larsen (V)
22 Anni Matthiesen (V)
23 Torsten Schack Pedersen (V)
24 Mette Hjermind Dencker (DF)
25 Karina Adsbøl (DF)
26 Morten Marinus (DF)
27 Bent Bøgsted (DF)
28 Leif Mikkelsen (LA)
29 Mai Mercado (KF)";Kl. 13:05
28592;title_name;Hans Christian Schmidt (V);Formand
28632;title_name;"Lennart Damsbo-Andersen (S)
Valg af 29 medlemmer til Udvalget for Udlændinge- og Integrationspolitik:
Valgt blev:
1 Trine Bramsen (S)
2 Troels Ravn (S)
3 Karen J. Klint (S)
4 Lennart Damsbo-Andersen (S)
5 Anne Sina (S)
6 Mette Reissmann (S)
7 Jeppe Bruus (S)
8 Liv Holm Andersen (RV)
9 Lotte Rod (RV)
10 Marlene Borst Hansen (RV)

10

11 Karina Lorentzen Dehnhardt (SF)
12 Pernille Vigsø Bagge (SF)
13 Johanne Schmidt-Nielsen (EL)
14 Pernille Skipper (EL)
15 Jørgen Arbo-Bæhr (EL)
16 Jakob Engel-Schmidt (V)
17 Martin Geertsen (V)
18 Karen Ellemann (V)
19 Michael Aastrup Jensen (V)
20 Fatma Øktem (V)
21 Karen Jespersen (V)
22 Karsten Lauritzen (V)
23 Inger Støjberg (V)
24 Martin Henriksen (DF)
25 Peter Skaarup (DF)
26 Christian Langballe (DF)
27 Marie Krarup (DF)
28 Anders Samuelsen (LA)
29 Tom Behnke (KF)";Næstformand
29454;title_name;Troels Ravn (S);Formand
29483;title_name;"Peter Skaarup (DF)
Valg af 29 medlemmer til Grønlandsudvalget:
Valgt blev:
1 Flemming Møller Mortensen (S)
2 Orla Hav (S)
3 Karin Gaardsted (S)
4 Astrid Krag (S)
5 Thomas Jensen (S)
6 Torben Hansen (S)
7 Helle Løvgreen Mølvig (RV)
8 Nadeem Farooq (RV)
9 Annette Vilhelmsen (SF)
10 Özlem Sara Cekic (SF)
11 Finn Sørensen (EL)
12 Christian Juhl (EL)
13 Johan Lund Olsen (IA)
14 Doris Jakobsen (SIU)
15 Uffe Elbæk (UFG)
16 Kim Andersen (V)
17 Ellen Trane Nørby (V)
18 Claus Hjort Frederiksen (V)
19 Eva Kjer Hansen (V)
20 Birgitte Josefsen (V)
21 Jakob Ellemann-Jensen (V)
22 Flemming Damgaard Larsen (V)
23 Edmund Joensen (SP)
24 Søren Espersen (DF)
25 Martin Henriksen (DF)
26 Kristian Thulesen Dahl (DF)
27 Marie Krarup (DF)
28 Villum Christensen (LA)
29 Per Stig Møller (KF)

Onsdag den 8. oktober 2014 (FM )

2 Jesper Petersen (S)
3 Karin Gaardsted (S)
4 Astrid Krag (S)
5 Thomas Jensen (S)
6 Torben Hansen (S)
7 Rasmus Prehn (S)
8 Helle Løvgreen Mølvig (RV)
9 Lone Loklindt (RV)
10 Nadeem Farooq (RV)
11 Jonas Dahl (SF)
12 Özlem Sara Cekic (SF)
13 Finn Sørensen (EL)
14 Christian Juhl (EL)
15 Sjúrður Skaale (JF)
16 Kim Andersen (V)
17 Claus Hjort Frederiksen (V)
18 Thomas Danielsen (V)
19 Kristian Jensen (V)
20 Flemming Damgaard Larsen (V)
21 Sophie Løhde (V)
22 Finn Thranum (V)
23 Søren Espersen (DF)
24 Martin Henriksen (DF)
25 Kristian Thulesen Dahl (DF)
26 Marie Krarup (DF)
27 Villum Christensen (LA)
28 Per Stig Møller (KF)
29 Edmund Joensen (SP)";Næstformand
30952;title_name;Sjúrður Skaale (JF);Formand
30985;title_name;"Edmund Joensen (SP)
Valg af 2 medlemmer til at føre tilsyn med Folketingets Bibliotek:
Valgt blev:
1 Troels Ravn (S)
2 Birthe Rønn Hornbech (V)
Valg af 9 medlemmer til det i grundlovens § 71, stk. 7, omhandlede tilsyn med behandlingen af personer, som er underkastet
frihedsberøvelse af den i grundlovens § 71, stk. 6, omhandlede
art:
Valgt blev:
1 Karen J. Klint (S)
2 Orla Hav (S)
3 Marlene Borst Hansen (RV)
4 Özlem Sara Cekic (SF)
5 Stine Brix (EL)
6 Jane Heitmann (V)
7 Finn Thranum (V)
8 Liselott Blixt (DF)
9 Thyra Frank (LA)";Næstformand
31528;title_name;Johan Lund Olsen (IA);Formand
31563;title_name;Doris Jakobsen (SIU);Næstformand
31594;title_name;Liselott Blixt (DF);Formand
31627;title_name;"Karen J. Klint (S)

Valg af 29 medlemmer til Færøudvalget:

Valg af 17 medlemmer og 17 stedfortrædere til Det Udenrigspolitiske Nævn:

Valgt blev:
Valgt blev:
1 Flemming Møller Mortensen (S)

Onsdag den 8. oktober 2014 (FM )

11

Til medlemmer:
1 Mette Gjerskov (S)
2 John Dyrby Paulsen (S)
3 Ole Hækkerup (S)
4 Orla Hav (S)
5 Zenia Stampe (RV)
6 Pia Olsen Dyhr (SF)
7 Christian Juhl (EL)
8 Doris Jakobsen (SIU)
9 Johan Lund Olsen (IA)
10 Lars Løkke Rasmussen (V)
11 Inger Støjberg (V)
12 Søren Pind (V)
13 Søren Espersen (DF)
14 Kristian Thulesen Dahl (DF)
15 Mette Bock (LA)
16 Lene Espersen (KF)
17 Edmund Joensen (SP)

2 Jacob Lund (S)
3 Doris Jakobsen (SIU)
4 Ole Hækkerup (S)
5 Johan Lund Olsen (IA)
6 Zenia Stampe (RV)
7 Annette Vilhelmsen (SF)
8 Christian Juhl (EL)
9 Jacob Jensen (V)
10 Anni Matthiesen (V)
11 Claus Hjort Frederiksen (V)
12 Søren Pind (V)
13 Karin Nødgaard (DF)
14 Pia Adelsteen (DF)
15 Thyra Frank (LA)
16 Mai Mercado (KF)

Til stedfortrædere for:
1-4 a Ane Halsboe-Jørgensen (S)
1-4 b Torben Hansen (S)
1-4 c Morten Bødskov (S)
1-4 d Jens Joel (S)
5 Lone Loklindt (RV)
6-7 a Holger K. Nielsen (SF)
6-7 b Jonas Dahl (SF)
8 Nikolaj Villumsen (EL)
9 Sjúrður Skaale (JF)
10-12 a Ellen Trane Nørby (V)
10-12 b Jakob Ellemann-Jensen (V)
10-12 c Karsten Lauritzen (V)
13-14 a Peter Skaarup (DF)
13-14 b Pia Kjærsgaard (DF)
15 Anders Samuelsen (LA)
16 Per Stig Møller (KF)
17 Troels Lund Poulsen (V)

Valg af 9 medlemmer og 9 stedfortrædere til Udvalget vedrørende Det Etiske Råd:";Næstformand
33139;title_name;Mette Gjerskov (S);Formand
33171;title_name;"Søren Espersen (DF)
Valg af 16 medlemmer og 16 stedfortrædere til Nordisk Råd:
Valgt blev:
Til medlemmer:
1 Karin Gaardsted (S)
2 Karen J. Klint (S)
3 Annette Lind (S)
4 Henrik Dam Kristensen (S)
5 Sjúrður Skaale (JF)
6 Liv Holm Andersen (RV)
7 Steen Gade (SF)
8 Finn Sørensen (EL)
9 Finn Thranum (V)
10 Flemming Damgaard Larsen (V)
11 Karen Ellemann (V)
12 Bertel Haarder (V)
13 Mikkel Dencker (DF)
14 Liselott Blixt (DF)
15 Villum Christensen (LA)
16 Lars Barfoed (KF)
Til stedfortrædere for:
1 Jens Joel (S)";Næstformand
33692;title_name;Bertel Haarder (V);Formand
33724;title_name;"Karin Gaardsted (S)

Valgt blev:
Til medlemmer:
1 Karen J. Klint (S)
2 Anne Sina (S)
3 Marlene Borst Hansen (RV)
4 Özlem Sara Cekic (SF)
5 Stine Brix (EL)
6 Anne-Mette Winther Christiansen (V)
7 Birgitte Josefsen (V)
8 Liselott Blixt (DF)
9 Charlotte Dyremose (KF)
Til stedfortrædere for:
1 Annette Lind (S)
2 Flemming Møller Mortensen (S)
3 Liv Holm Andersen (RV)
4 Pernille Vigsø Bagge (SF)
5 Finn Sørensen (EL)
6 Jane Heitmann (V)
7 Sophie Løhde (V)
8 Marie Krarup (DF)
9 Joachim B. Olsen (LA)";Næstformand
34230;title_name;Birgitte Josefsen (V);Formand
34265;title_name;"Karen J. Klint (S)
Valg af 6 medlemmer og 6 stedfortrædere til OSCE's Parlamentariske Forsamling:
Valgt blev:
Til medlemmer:
1 Ane Halsboe-Jørgensen (S)
2 Liv Holm Andersen (RV)
3 Trine Mach (SF)
4 Peter Juel Jensen (V)
5 Pia Kjærsgaard (DF)
6 Lars Barfoed (KF)
Til stedfortrædere for:
1 Jeppe Bruus (S)
2 Christian Juhl (EL)

12

Onsdag den 8. oktober 2014 (FM )

3 Pernille Vigsø Bagge (SF)
4 Karsten Lauritzen (V)
5 Mikkel Dencker (DF)
6 Lene Espersen (KF)";Næstformand
34740;title_name;Kristian Jensen (V)];Næstformand
34771;Time;;Kl. 13:05
34782;title_name;Peter Juel Jensen (V);Formand
34817;title_name;"Ane Halsboe-Jørgensen (S)
Valg af 5 medlemmer og 5 stedfortrædere til Europarådets Parlamentariske Forsamling:
Valgt blev:
Til medlemmer:
1 Jacob Lund (S)
2 Liv Holm Andersen (RV)
3 Trine Mach (SF)
4 Michael Aastrup Jensen (V)
5 Martin Henriksen (DF)
Til stedfortrædere for:
1 Mette Reissmann (S)
2 Nikolaj Villumsen (EL)
3 Pernille Vigsø Bagge (SF)
4 Sophie Løhde (V)
5 Lars Barfoed (KF)";Næstformand
35215;title_name;Jacob Lund (S);Formand
35243;title_name;"Michael Aastrup Jensen (V)
Valg af 3 medlemmer og 3 stedfortrædere til Den Parlamentariske Forsamling for EU-Middelhavsområdet (UfM-PA):
Valgt blev:
Til medlemmer:
1 Morten Bødskov (S)
2 Holger K. Nielsen (SF)
3 Jakob Ellemann-Jensen (V)
Til stedfortrædere for:
1 Nikolaj Villumsen (EL)
2 Ida Auken (RV)
3 Eva Kjer Hansen (V)";Næstformand
35578;title_name;Jakob Ellemann-Jensen (V);Formand
35617;title_name;"Morten Bødskov (S)
Valg af 1 medlem fra hver gruppe, der er repræsenteret i Udvalget for Forretningsordenen, til dette udvalgs underudvalg, jf. §
59 i Folketingets Forretningsorden:
Valgt blev:
1 Henrik Dam Kristensen (S)
2 Lone Loklindt (RV)
3 Jonas Dahl (SF)
4 Stine Brix (EL)
5 Kristian Jensen (V)
6 Peter Skaarup (DF)
7 Simon Emil Ammitzbøll (LA)
8 Brian Mikkelsen (KF)";Næstformand
36000;title_name;"Henrik Dam Kristensen (S)

Meddelelser fra formanden";Formand
36065;title_name;"[Der er ikke mere at foretage i dette møde.
Folketingets næste møde afholdes i morgen, torsdag den 9. oktober
2014, kl. 10.00.
Jeg henviser til den dagsorden, der fremgår af Folketingets hjemmeside.]
Mødet er hævet. (Kl. 13:05).";Formanden
