split;reason;text;value
23516;title_name;"Aage Brusgaard (FP)

Den næste sag på dagsordenen var:
16) Valg af 17 medlemmer og stedfortrædere
til Det Politisk-Økonomiske Udvalg.
Valgt blev:
Til medlemmer:
1 Torben Lund (S)
2 Ole Vagn Christensen (S)
3 Ole Stavad (S)
4 Hardy Hansen (S)
5 Sonja Mikkelsen (S)
6 Aage Frandsen (SF)
7 Bjørn Elmquist (RV)
8 Frank Aaen (EL)
9 Mimi Jakobsen (CD)
10 Anders Fogh Rasmussen (V)
11 Uffe Ellemann-Jensen (V)
12 Pia Larsen (V)
13 Peter Brixtofte (V)
14 Pia Christmas-Møller (KF)
15 Anne Birgitte Lundholt (KF)
16 Per Stig Møller (KF)
17 Kirsten Jacobsen (FP)
Til stedfortrædere for:
1-5 Per Kaalund (S)
Jacob Buksti (S)
6 Holger K. Nielsen (SF)
7 Jørgen Estrup (RV)
8 Jørn Pedersen (S)
9 Jes Lunde (SF)
10-13 Helge Sander (V)
Lars Løkke Rasmussen (V)
14-16 Frank Dahlgaard (KF)
Kai Dige Bach (KF)
17 Pia Kjærsgaard (DF)

(7)
Onsdag den 8. oktober 1997";Næstformand
24372;title_name;Aage Frandsen (SF);Formand
24404;title_name;"Anders Fogh Rasmussen (V)

,

Den næste sag på dagsordenen var:
18) Valg af 17 medlemmer og stedfortrædere
til Skatteudvalget.
Valgt blev:

Den næste sag på dagsordenen var:
17) Valg af 17 medlemmer og stedfortrædere
til Retsudvalget.
Valgt blev:
Til medlemmer:
1 Dorte Bennedsen (S)
2 Erling Christensen (S)
3 Holger Graversen (S)
4 Per Kaalund (S)
5 Lissa Mathiasen (S)
6 Margrete Auken (SF)
7 Bjørn Elmquist (RV)
8 Søren Søndergaard (EL)
9 Sonja Albrink (CD)
10 Birthe Rønn Hornbech (V)
11 Inge Dahl-Sørensen (V)
12 Svend Aage Jensby (V)
J3 Erling Oxdam (V)
14 Helge Adam Møller (KF)
15 John Vinther (KF)
16 Gitte Seeberg (KF)
17 Tom Behnke (FP)
Til stedfortrædere for:
1-5 Poul Qvist Jørgensen (S)
Else Marie Mortensen (S)
6 Anne Baastrup (SF)
7 Henrik Svane (RV)
8 Jette Gottlieb (EL)
9 Hans-Pavia Rosing (S)
10-13 Bertel Haarder (V)
Ulla Tømæs (V)
14-16 Bendt Bendtsen (KF)
Brian Mikkelsen (KF)
17 Pia Kjærsgaard (DF)";Næstformand
25337;title_name;Bjørn Elmquist (RV);Formand
25370;title_name;"Margrete Auken (SF)

49

Til medlemmer:
1 Jacob Buksti (S)
2 Lis Greibe (S)
3 Klaus Hækkerup (S)
4 Anna-Marie Hansen (S)
5 Per Kaalund (S)
6 Jes Lunde (SF)
7 Elisabeth Arnold (RV)
8 Frank Aaen (EL)
9 Sonja Albrink (CD)
10 Peter Brixtofte (V)
11 Svend Aage Jensby (V)
12 Charlotte Antonsen (V)
13 Mariann Fischer Boel (V)
14 Flemming Hansen (KF)
15 Gitte Seeberg (KF)
16 Brian Mikkelsen (KF)
17 Kim Behnke (FP)
Til stedfortrædere for:
1-5 Pia Gjellerup (S)
Erik Mortensen (S)
6 Kristen Touborg (SF)
7 Ulla Solvang (RV)
8 Jens Peter Vemersen (S)
9 Tommy Dinesen (SF)
10-13 Erling Oxdam (V)
Jens Løgstrup Madsen (V)
14-16 Pernille Sams (KF)
John Vinther (KF)
17 Kristian Thulesen Dahl (DF)";Næstformand
26066;title_name;Flemming Hansen (KF);Formand
26100;title_name;"Jacob Buskti (S)

Den næste sag på dagsordenen var:
19) Valg af 17 medlemmer og stedfortrædere
til Socialudvalget.
Valgt blev:
Til medlemmer:
1 Jøm Pedersen (S)
2 Else Marie Mortensen (S)

50
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17

Onsdag den 8. oktober 1997
Jan Petersen (S)
Peder Sass (S)
Grete Schødts (S)
Villy Søvndal (SF)
Dorit Myltoft (RV)
Bruno Jerup (EL)
Sonja Albrink (CD)
Erik Larsen (V)
Else Winther Andersen (V)
Flemming Oppfeldt (V)
Lars Løkke Rasmussen (V)
Karen Højte Jensen (KF)
Jens Jørgensen (KF)
Lene Espersen (KF)
Tom Behnke (FP)

Til stedfortrædere for:
1-5 Inger Bierbaum (S)
Jytte Madsen (S)
6 Anne Baastrup (SF)
7 Bjørn Elmquist (RV)
8 Lone Møller (S)
9 Jes Lunde (SF)
10-13 Eva Kjer Hansen (V)
Tove Fergo (V)
14-15 Bendt Bendtsen (KF)
16 Jens Løgstrup Madsen (V)
17 Poul Nødgaard (DF)";Næstformand
26920;title_name;Villy Søvndal (SF);Formand
26952;title_name;"Tom Behnke (FP)

Den næste sag på dagsordenen var:
20) Valg af 17 medlemmer og stedfortrædere
til Sundhedsudvalget.
Valgt blev:
Til
1
2
3
4
5
6
7
8
9
10
11

medlemmer:
Tove Lindbo Larsen (S)
Lone Møller (S)
Hanne Andersen (S)
Jytte Wittrock (S)
Holger Graversen (S)
Kjeld Rahbæk Møller (SF)
Vibeke Peschardt (RV)
Jørn Jespersen (SF)
Peter Duetoft (CD)
Jørgen Winther (V)
Mariann Fischer Boel (V)

12
13
14
15
16
17

Ester Larsen (V)
Kim Mouritsen (V)
Henriette Kjær (KF)
Agnete Laustsen (KF)
Karen Højte Jensen (KF)
Jan Køpke Christensen (FP)

Til stedfortrædere for:
1-5 Eva Fatum (S)
Else-Marie Mortensen (S)
6 Anne Baastrup (SF)
7 Ulla Solvang (RV)
8 Bruno Jerup (EL)
9 Dorte Bennedsen (S)
10-13 Tove Fergo (V)
Jens Vibjerg (V)
14-16 Pernille Sams (KF)
Brian Mikkelsen (KF)
17 Pia Kjærsgaard (DF)";Næstformand
27761;title_name;Ester Larsen (V);Formand
27791;title_name;"Tove Lindbo Larsen (S)

Den næste sag på dagsordenen var:
21) Valg af 17 medlemmer og stedfortrædere
til Trafikudvalget.
Valgt blev:
Til medlemmer:
1 Helge Mortensen (S)
2 Poul Andersen (S)
3 Børge Bakholt (S)
4 Søren Hansen (S)
5 Tove Lindbo Larsen (S)
6 Tommy Dinesen (SF)
7 Vibeke Peschardt (RV)
8 Jette Gottlieb (EL)
9 Ame Melchior (CD)
10 Svend Heiselberg (V)
11 Jens Løgstrup Madsen (V)
12 Helge Sander (V)
13 Erik Jacobsen (V)
14 Kaj Ikast (KF)
15 Brian Mikkelsen (KF)
16 Niels Jørgen Langkilde (KF)
17 Ole Donner (DF)

. Onsdag den 8. oktober 1997
Til stedfortrædere for:
1-5 Erling Christensen (S)
Sonja Mikkelsen (S)
6 Margrete Auken (SF)
7 Henrik Svane (RV)
8 Jytte Wittrock (S)
9 Aage Frandsen (SF)
10-13 Svend Erik Hovmand (V)
Jens Kirk (V)
14-16 Agnete Laustsen (KF)
Helge Adam Møller (KF)
17 Jan Køpke Christensen (FP)";Næstformand
28635;title_name;Arne Melchior (CD);Formand
28667;title_name;"Helge Mortensen (S)

14-16 Eva Møller (KF)
Grethe Rostbøll (KF)
17 Jan Køpke Christensen (FP)";Næstformand
28770;title_name;Hanne Severinsen (V);Formand
28804;title_name;"Anne-Marie Meldgaard (S)

Den næste sag på dagsordenen var:
23) Valg af 17 medlemmer og stedfortrædere
til Udenrigsudvalget.
Valgt blev:

Den næste sag på dagsordenen var:
22) Valg af 17 medlemmer og stedfortrædere
til Uddannelsesudvalget.
Valgt blev:
Til medlemmer:
1 Anne-Marie Meldgaard (S)
2 Hans Peter Baadsgaard (S)
3 Poul Erik Dyrlund (S)
4 Lis Greibe (S)
5 Jens Peter Vemersen (S)
6 Aage Frandsen (SF)
7 Elsebeth Gemer Nielsen (RV)
8 Bruno Jerup (EL)
9 Addi Andersen (CD)
10 Anders Mølgaard (V)
11 Hanne Severinsen (V)
12 Henning Urup (V)
13 Ulla Tømæs (V)
14 Frank Dahlgaard (KF)
15 Lene Espersen (KF)
16 John Vinther (KF)
17 Poul Nødgaard (DF)
Til stedfortrædere for:
1-5 Jytte Madsen (S)
Kim Nøhr Skibsted (S)
6 Kjeld Rahbæk Møller (SF)
7 Dorit Myltoft (RV)
8 Peder Sass (S)
9 Anne Baastrup (SF)
10-13 Else Winther Andersen (V)
Lars Løkke Rasmussen (V)

51

Til medlemmer:
1 Lotte Henriksen (S)
2 Helen Beim (S)
3 Hans-Pavia Rosing (S)
4 Jytte Madsen (S)
5 Frederik Nørgaard (S)
6 Steen Gade (SF)
7 Jørgen Estrup (RV)
8 Jørn Jespersen (SF)
9 Arne Melchior (CD)
10 Ulla Tørnæs (V)
11 Knud Enggaard (V)
12 Otto Steenholdt (V)
13 Jens Hald Madsen (V)
14 Agnete Laustsen (KF)
15 Niels Ahlmann-Ohlsen (KF)
16 Grethe Rostbøll (KF)
17 Pia Kjærsgaard (DF)
Til stedfortrædere for:
1-5 Else Marie Mortensen (S)
Henning Gjellerod (S)
6 Margrete Auken (SF)
7 Bjørn Elmquist (RV)
8 Keld Albrechtsen (EL)
9 Ove Fich (S)
10-13 Hanne Severinsen (V)
Charlotte Antonsen (V)
14-16 John Vinther (KF)
Pia Christmas-Møller (KF)
17 Kirsten Jacobsen (FP)";Næstformand
30355;title_name;Jørgen Estrup (RV);Formand
30387;title_name;"Lotte Henriksen (S)

52

Onsdag den 8. oktober 1997

Den næste sag på dagsordenen var:
24) Valg af 17 medlemmer og stedfortrædere
til Udvalget for Fødevarer, Landbrug og Fiskeri.
Valgt blev:
Til
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17

medlemmer:
Erling Christensen (S)
Eva Fatum (S)
Erik Mortensen (S)
Frederik Nørgaard (S)
Ole Vagn Christensen (S)
Kristen Touborg (SF)
Vibeke Peschardt (RV)
Bent Hindrup Andersen (EL)
Addi Andersen (CD)
Christian Mejdahl (V)
Bodil Thrane (V)
Mariann Fischer Boel (V)
Kim Mouritsen (V)
Lene Espersen (KF)
Henning Grove (KF)
Peder Sønderby (V)
Niels Højland (FP)

Til stedfortrædere for:
1-5 Tove Lindbo Larsen (S)
Jacob Buksti (S)
6 Jøm Jespersen (SF)
7 Ulla Solvang (RV)
8 Peter Christensen (S)
9 Inger Bierbaum (S)
10-13 Peter Hansen-Nord (V)
Jens Kirk (V)
14-16 Jens Jørgensen (KF)
Kent Kirk (KF)
17 Kristian Thulesen Dahl (DF)";Næstformand
31265;title_name;Mariann Fischer Boel (V);Formand
31303;title_name;"Kristen Touborg (SF)

Den næste sag på dagsordenen var:
25) Valg af 2 medlemmer til at føre tilsyn med
Folketingets Bibliotek.
Valgt blev:
Poul Qvist Jørgensen (S)
Birthe Rønn Hornbech (V)

Den næste sag på dagsordenen var:
26) Valg af 9 medlemmer til det i grundlovens
§ 71 omhandlede tilsyn med behandlingen af
personer, som er underkastet frihedsberøvelse.
Valgt blev:
1
2
3
4
5
6
7
8
9

Jan Petersen (S)
Hans-Pavia Rosing (S)
Anne Baastrup (SF)
Bjørn Elmquist (RV)
Peter Duetoft (CD)
Tove Fergo (V)
Ulla Tørnæs (V)
Brian Mikkelsen (KF)
Jan Køpke Christensen (FP)";Næstformand
31880;title_name;Brian Mikkelsen (KF);Formand
31914;title_name;"Jan Petersen (S)

Den næste sag på dagsordenen var:
27) Valg af 17 medlemmer og 17 stedfortrædere til Det Udenrigspolitiske Nævn.
Valgt blev:
Til
1
2
3
4
5
6
7
8
9
10

medlemmer:
Helle Degn (S)
Ove Fich (S)
Torben Lund (S)
Ingrid Rasmussen (S)
Hans-Pavia Rosing (S)
Gert Petersen (SF)
Jørgen Estrup (RV)
Keld Albrechtsen (EL)
Arne Melchior (CD)
Uffe Ellemann-Jensen (V)

Onsdag den 8. oktober 1997
11
12
13
14
15
16
17

Anders Fogh Rasmussen (V)
Knud Enggaard (V)
Otto Steenholdt (V)
Niels Ahlmann-Ohlsen (KF)
Per Stig Møller (KF)
Kent Kirk (KF)
Pia Kjærsgaard (DF)

Til stedfortrædere for:
1-5 a Henning Gjellerod (S)
b Pia Gjellerup (S)
c Lotte Henriksen (S)
d Peter Christensen (S)
e Anna-Marie Hansen (S)
6 Villy Søvndal (SF)
7 Bjørn Elmquist (RV)
8 Søren Søndergaard (EL)
9 Klaus Hækkerup (S)
10-13 a Ulla Tømæs (V)
b Johannes Martin Olsen (V)
c Peder Sønderby (V)
d Jørgen Winther (V)
14-16 a Jens Jørgensen (KF)
b Agnete Laustsen (KF)
c Helge Adam Møller (KF)
17 Annette Just (FP)

l 53

14 Kent Kirk (KF)
15 Grethe Rostbøll (KF)
16 Aage Brusgaard (FP)
Til stedfortrædere for:
1 Peder Sass (S)
2 Hans-Pavia Rosing (S)
3 Ove Fich (S)
4 Lis Greibe (S)
5 Eva Fatum (S)
6 Anni Svanholt (SF)
7 Dorit Myltoft (RV)
8 Keld Albrechtsen (EL)
9 Peter Christensen (S)
10 Peder Sønderby (V)
11 Ester Larsen (V)
12 Hans Christian Schmidt (V)
13 Jens Vibjerg (V)
14 Hans Engell (KF)
15 Anne Birgitte Lundholt (KF)
16 Pia Kjærsgaard (DF)";Næstformand
33353;title_name;Knud Enggaard (V);Formand
33384;title_name;Dorte Bennedsen (S);Næstformand
33414;title_name;Helle Degn (S);Formand
33442;title_name;"Niels Ahlmann-Ohlsen (KF)
Den næste sag på dagsordenen var:
29) Valg af 9 medlemmer og 9 stedfortrædere
til udvalget vedrørende Det Etiske Råd
Den næste sag på dagsordenen var:
28) Valg af 16 medlemmer og 16 stedfortrædere til Nordisk Råd.
Valgt blev:
Til medlemmer:
1 Dorte Bennedsen (S)
2 Hanne Andersen (S)
3 Børge Bakholt (S)
4 Martin Glerup (S)
5 Søren Hansen (S)
6 Kristen Touborg (SF)
7 Vibeke Peschardt (RV)
8 Jette Gottlieb (EL)
9 Ole Stavad (S)
10 Knud Enggaard (V)
11 Anders Mølgaard (V)
12 Svend Erik Hovmand (V)
13 Jonna Grønver (V)

Valgt blev:
Til medlemmer:
1 Helen Beim (S)
2 Eva Fatum (S)
3 Per Kaalund (S)
4 Margrete Auken (SF)
5 Bjørn Elmquist (RV)
6 Jørgen Winther (V)
7 Tove Fergo (V)
8 Karen Høj te Jensen (KF)
9 Jan Køpke Christensen (FP)
Til stedfortrædere for:
1 Tove Lindbo Larsen (S)
2 Hanne Andersen (S)
3 Holger Graversen (S)
4 Bruno Jerup (EL)
5 Elisabeth Amold (RV)
6 Birthe Rønn Hornbech (V)
7 Hans Christian Schmidt (V)

54

Onsdag den 8. oktober 1997

8 Grethe Rostbøll (KF)
9 Pia Kjærsgaard (DF)";Næstformand
34484;title_name;Jørgen Winther (V);Formand
34516;title_name;"Helen Beim (S)

Den sidste sag på dagsordenen var:
30) Valg af 6 medlemmer og 6 stedfortrædere
til OSCE's parlamentariske forsamling.
Valgt blev:
Til medlemmer:
1 Helle Degn (S)
2 Søren Søndergaard (EL)
3 Bjørn Elmquist (RV)
4 Peder Sønderby (V)
5 Helge Adam Møller (KF)
6 Pia Kjærsgaard (DF)
Til stedfortrædere for:
1 Pia Gjellerup (S)
2 Gert Petersen (SF)

3
4
5
6

Vibeke Peschardt (RV)
Anders Fogh Rasmussen (V)
Agnete Laustsen (KF)
Annette Just (FP)

Delegationsformand: Helle Degn (S)

Meddelelser fra formanden";Næstformand
35045;title_name;"Der er ikke mere på dagsordenen.
Folketingets næste møde afholdes i morgen,
torsdag den 9. oktober 1997, kl. 10.00.
Angående dagsordenen skal jeg henvise til
den dagsorden, der er opslået i salen.
Mødet hævet kl. 13.12";Formanden
