From,To,overlaps.OV,Month
Liberal Alliance,Radikale Venstre,0.5881038105011197,2014-11-01
Liberal Alliance,Socialistisk Folkeparti,0.7432029754120167,2014-11-01
Liberal Alliance,Venstre,0.788496131290883,2014-11-01
Liberal Alliance,Socialdemokratiet,0.7962718482079568,2014-11-01
Liberal Alliance,Det Konservative Folkeparti,0.7081302763185562,2014-11-01
Liberal Alliance,Enhedslisten,0.8083651027754594,2014-11-01
Radikale Venstre,Dansk Folkeparti,0.6869819777716769,2014-11-01
Radikale Venstre,Liberal Alliance,0.5881038105011197,2014-11-01
Radikale Venstre,Socialistisk Folkeparti,0.5798448676757513,2014-11-01
Radikale Venstre,Venstre,0.6394527898010549,2014-11-01
Radikale Venstre,Socialdemokratiet,0.627593429157383,2014-11-01
Radikale Venstre,Det Konservative Folkeparti,0.5253614132760067,2014-11-01
Radikale Venstre,Enhedslisten,0.4969726649735404,2014-11-01
Socialistisk Folkeparti,Dansk Folkeparti,0.6628882464847772,2014-11-01
Socialistisk Folkeparti,Liberal Alliance,0.7432029754120167,2014-11-01
Socialistisk Folkeparti,Radikale Venstre,0.5798448676757513,2014-11-01
Socialistisk Folkeparti,Venstre,0.7729800557983147,2014-11-01
Socialistisk Folkeparti,Socialdemokratiet,0.7451925537845556,2014-11-01
Socialistisk Folkeparti,Det Konservative Folkeparti,0.8585663019203165,2014-11-01
Socialistisk Folkeparti,Enhedslisten,0.7871473485272854,2014-11-01
Venstre,Dansk Folkeparti,0.8011380146802918,2014-11-01
Venstre,Liberal Alliance,0.788496131290883,2014-11-01
Venstre,Radikale Venstre,0.6394527898010549,2014-11-01
Venstre,Socialistisk Folkeparti,0.7729800557983147,2014-11-01
Venstre,Socialdemokratiet,0.9449009075187677,2014-11-01
Venstre,Det Konservative Folkeparti,0.6890346168732386,2014-11-01
Venstre,Enhedslisten,0.6880638789903161,2014-11-01
Socialdemokratiet,Dansk Folkeparti,0.7928649729848721,2014-11-01
Socialdemokratiet,Liberal Alliance,0.7962718482079568,2014-11-01
Socialdemokratiet,Radikale Venstre,0.627593429157383,2014-11-01
Socialdemokratiet,Socialistisk Folkeparti,0.7451925537845556,2014-11-01
Socialdemokratiet,Venstre,0.9449009075187677,2014-11-01
Socialdemokratiet,Det Konservative Folkeparti,0.6790047496858913,2014-11-01
Socialdemokratiet,Enhedslisten,0.6807481140290444,2014-11-01
Det Konservative Folkeparti,Dansk Folkeparti,0.5800910768551142,2014-11-01
Det Konservative Folkeparti,Liberal Alliance,0.7081302763185562,2014-11-01
Det Konservative Folkeparti,Radikale Venstre,0.5253614132760067,2014-11-01
Det Konservative Folkeparti,Socialistisk Folkeparti,0.8585663019203165,2014-11-01
Det Konservative Folkeparti,Venstre,0.6890346168732386,2014-11-01
Det Konservative Folkeparti,Socialdemokratiet,0.6790047496858913,2014-11-01
Det Konservative Folkeparti,Enhedslisten,0.819659792341221,2014-11-01
Enhedslisten,Dansk Folkeparti,0.5929872869858888,2014-11-01
Enhedslisten,Liberal Alliance,0.8083651027754594,2014-11-01
Enhedslisten,Radikale Venstre,0.4969726649735404,2014-11-01
Enhedslisten,Socialistisk Folkeparti,0.7871473485272854,2014-11-01
Enhedslisten,Venstre,0.6880638789903161,2014-11-01
Enhedslisten,Socialdemokratiet,0.6807481140290444,2014-11-01
Enhedslisten,Det Konservative Folkeparti,0.819659792341221,2014-11-01
Dansk Folkeparti,Liberal Alliance,0.277073833377329,2014-12-01
Dansk Folkeparti,Radikale Venstre,0.4473764108024207,2014-12-01
Dansk Folkeparti,Socialistisk Folkeparti,0.6445146535678901,2014-12-01
Dansk Folkeparti,Socialdemokratiet,0.6270042596042135,2014-12-01
Dansk Folkeparti,Venstre,0.7088324337253283,2014-12-01
Dansk Folkeparti,Det Konservative Folkeparti,0.3292214207688779,2014-12-01
Dansk Folkeparti,Enhedslisten,0.6991122705334584,2014-12-01
Liberal Alliance,Dansk Folkeparti,0.277073833377329,2014-12-01
Liberal Alliance,Radikale Venstre,0.48361330344543985,2014-12-01
Liberal Alliance,Socialistisk Folkeparti,0.3618722734226342,2014-12-01
Liberal Alliance,Socialdemokratiet,0.35768982824361895,2014-12-01
Liberal Alliance,Venstre,0.3512311692621777,2014-12-01
Liberal Alliance,Det Konservative Folkeparti,0.4606311288445396,2014-12-01
Liberal Alliance,Enhedslisten,0.31256120518082703,2014-12-01
Radikale Venstre,Dansk Folkeparti,0.4473764108024207,2014-12-01
Radikale Venstre,Liberal Alliance,0.48361330344543985,2014-12-01
Radikale Venstre,Socialistisk Folkeparti,0.5602283696507792,2014-12-01
Radikale Venstre,Socialdemokratiet,0.610628778848492,2014-12-01
Radikale Venstre,Venstre,0.543002648291927,2014-12-01
Radikale Venstre,Det Konservative Folkeparti,0.4885129188722135,2014-12-01
Radikale Venstre,Enhedslisten,0.48530546397542573,2014-12-01
Socialistisk Folkeparti,Dansk Folkeparti,0.6445146535678901,2014-12-01
Socialistisk Folkeparti,Liberal Alliance,0.3618722734226342,2014-12-01
Socialistisk Folkeparti,Radikale Venstre,0.5602283696507792,2014-12-01
Socialistisk Folkeparti,Socialdemokratiet,0.7946776988320075,2014-12-01
Socialistisk Folkeparti,Venstre,0.7596656482951203,2014-12-01
Socialistisk Folkeparti,Det Konservative Folkeparti,0.40766966380910047,2014-12-01
Socialistisk Folkeparti,Enhedslisten,0.7387864534640614,2014-12-01
Socialdemokratiet,Dansk Folkeparti,0.6270042596042135,2014-12-01
Socialdemokratiet,Liberal Alliance,0.35768982824361895,2014-12-01
Socialdemokratiet,Radikale Venstre,0.610628778848492,2014-12-01
Socialdemokratiet,Socialistisk Folkeparti,0.7946776988320075,2014-12-01
Socialdemokratiet,Venstre,0.7147492254396174,2014-12-01
Socialdemokratiet,Det Konservative Folkeparti,0.40119122238022586,2014-12-01
Socialdemokratiet,Enhedslisten,0.6467276060477055,2014-12-01
Venstre,Dansk Folkeparti,0.7088324337253283,2014-12-01
Venstre,Liberal Alliance,0.3512311692621777,2014-12-01
Venstre,Radikale Venstre,0.543002648291927,2014-12-01
Venstre,Socialistisk Folkeparti,0.7596656482951203,2014-12-01
Venstre,Socialdemokratiet,0.7147492254396174,2014-12-01
Venstre,Det Konservative Folkeparti,0.3432817747434421,2014-12-01
Venstre,Enhedslisten,0.8342219620977663,2014-12-01
Det Konservative Folkeparti,Dansk Folkeparti,0.3292214207688779,2014-12-01
Det Konservative Folkeparti,Liberal Alliance,0.4606311288445396,2014-12-01
Det Konservative Folkeparti,Radikale Venstre,0.4885129188722135,2014-12-01
Det Konservative Folkeparti,Socialistisk Folkeparti,0.40766966380910047,2014-12-01
Det Konservative Folkeparti,Socialdemokratiet,0.40119122238022586,2014-12-01
Det Konservative Folkeparti,Venstre,0.3432817747434421,2014-12-01
Det Konservative Folkeparti,Enhedslisten,0.3232079996026548,2014-12-01
Enhedslisten,Dansk Folkeparti,0.6991122705334584,2014-12-01
Enhedslisten,Liberal Alliance,0.31256120518082703,2014-12-01
Enhedslisten,Radikale Venstre,0.48530546397542573,2014-12-01
Enhedslisten,Socialistisk Folkeparti,0.7387864534640614,2014-12-01
Enhedslisten,Socialdemokratiet,0.6467276060477055,2014-12-01
Enhedslisten,Venstre,0.8342219620977663,2014-12-01
Enhedslisten,Det Konservative Folkeparti,0.3232079996026548,2014-12-01
Dansk Folkeparti,Liberal Alliance,0.5806823779073745,2015-01-01
Dansk Folkeparti,Socialdemokratiet,0.6822855527839777,2015-01-01
Dansk Folkeparti,Venstre,0.8121938515897009,2015-01-01
Dansk Folkeparti,Socialistisk Folkeparti,0.9123528217749525,2015-01-01
Dansk Folkeparti,Det Konservative Folkeparti,0.8191070442365129,2015-01-01
Dansk Folkeparti,Enhedslisten,0.5701847524233803,2015-01-01
Dansk Folkeparti,Radikale Venstre,0.6140748946535591,2015-01-01
Liberal Alliance,Dansk Folkeparti,0.5806823779073745,2015-01-01
Liberal Alliance,Socialdemokratiet,0.8155221596472285,2015-01-01
Liberal Alliance,Venstre,0.6032181809751578,2015-01-01
Liberal Alliance,Socialistisk Folkeparti,0.5705760727263117,2015-01-01
Liberal Alliance,Det Konservative Folkeparti,0.4900049588508554,2015-01-01
Liberal Alliance,Enhedslisten,0.725698204993602,2015-01-01
Liberal Alliance,Radikale Venstre,0.5898732606934693,2015-01-01
Socialdemokratiet,Dansk Folkeparti,0.6822855527839777,2015-01-01
Socialdemokratiet,Liberal Alliance,0.8155221596472285,2015-01-01
Socialdemokratiet,Venstre,0.651197387540532,2015-01-01
Socialdemokratiet,Socialistisk Folkeparti,0.6846816299337124,2015-01-01
Socialdemokratiet,Det Konservative Folkeparti,0.5914086196682966,2015-01-01
Socialdemokratiet,Enhedslisten,0.6996204157691763,2015-01-01
Socialdemokratiet,Radikale Venstre,0.668864985684528,2015-01-01
Venstre,Dansk Folkeparti,0.8121938515897009,2015-01-01
Venstre,Liberal Alliance,0.6032181809751578,2015-01-01
Venstre,Socialdemokratiet,0.651197387540532,2015-01-01
Venstre,Socialistisk Folkeparti,0.7613666456926915,2015-01-01
Venstre,Det Konservative Folkeparti,0.698563074191977,2015-01-01
Venstre,Enhedslisten,0.5927341433400257,2015-01-01
Venstre,Radikale Venstre,0.5223436520519766,2015-01-01
Socialistisk Folkeparti,Dansk Folkeparti,0.9123528217749525,2015-01-01
Socialistisk Folkeparti,Liberal Alliance,0.5705760727263117,2015-01-01
Socialistisk Folkeparti,Socialdemokratiet,0.6846816299337124,2015-01-01
Socialistisk Folkeparti,Venstre,0.7613666456926915,2015-01-01
Socialistisk Folkeparti,Det Konservative Folkeparti,0.8042096470924917,2015-01-01
Socialistisk Folkeparti,Enhedslisten,0.5623714222605135,2015-01-01
Socialistisk Folkeparti,Radikale Venstre,0.6547017722820166,2015-01-01
Det Konservative Folkeparti,Dansk Folkeparti,0.8191070442365129,2015-01-01
Det Konservative Folkeparti,Liberal Alliance,0.4900049588508554,2015-01-01
Det Konservative Folkeparti,Socialdemokratiet,0.5914086196682966,2015-01-01
Det Konservative Folkeparti,Venstre,0.698563074191977,2015-01-01
Det Konservative Folkeparti,Socialistisk Folkeparti,0.8042096470924917,2015-01-01
Det Konservative Folkeparti,Enhedslisten,0.518141053082845,2015-01-01
Det Konservative Folkeparti,Radikale Venstre,0.5687535399846039,2015-01-01
Enhedslisten,Dansk Folkeparti,0.5701847524233803,2015-01-01
Enhedslisten,Liberal Alliance,0.725698204993602,2015-01-01
Enhedslisten,Socialdemokratiet,0.6996204157691763,2015-01-01
Enhedslisten,Venstre,0.5927341433400257,2015-01-01
Enhedslisten,Socialistisk Folkeparti,0.5623714222605135,2015-01-01
Enhedslisten,Det Konservative Folkeparti,0.518141053082845,2015-01-01
Enhedslisten,Radikale Venstre,0.5768547129253948,2015-01-01
Radikale Venstre,Dansk Folkeparti,0.6140748946535591,2015-01-01
Radikale Venstre,Liberal Alliance,0.5898732606934693,2015-01-01
Radikale Venstre,Socialdemokratiet,0.668864985684528,2015-01-01
Radikale Venstre,Venstre,0.5223436520519766,2015-01-01
Radikale Venstre,Socialistisk Folkeparti,0.6547017722820166,2015-01-01
Radikale Venstre,Det Konservative Folkeparti,0.5687535399846039,2015-01-01
Radikale Venstre,Enhedslisten,0.5768547129253948,2015-01-01
Dansk Folkeparti,Liberal Alliance,0.5562976380264836,2015-02-01
Dansk Folkeparti,Radikale Venstre,0.6367496798005162,2015-02-01
Dansk Folkeparti,Socialistisk Folkeparti,0.6654878592456004,2015-02-01
Dansk Folkeparti,Venstre,0.576298541119432,2015-02-01
Dansk Folkeparti,Socialdemokratiet,0.7091610340155173,2015-02-01
Dansk Folkeparti,Det Konservative Folkeparti,0.6604912050110011,2015-02-01
Dansk Folkeparti,Enhedslisten,0.692442288395077,2015-02-01
Liberal Alliance,Dansk Folkeparti,0.5562976380264836,2015-02-01
Liberal Alliance,Radikale Venstre,0.5321106652343937,2015-02-01
Liberal Alliance,Socialistisk Folkeparti,0.6034853240741959,2015-02-01
Liberal Alliance,Venstre,0.495653565625788,2015-02-01
Liberal Alliance,Socialdemokratiet,0.64484227293193,2015-02-01
Liberal Alliance,Det Konservative Folkeparti,0.4870530932676984,2015-02-01
Liberal Alliance,Enhedslisten,0.49185200752132524,2015-02-01
Radikale Venstre,Dansk Folkeparti,0.6367496798005162,2015-02-01
Radikale Venstre,Liberal Alliance,0.5321106652343937,2015-02-01
Radikale Venstre,Socialistisk Folkeparti,0.740672799336654,2015-02-01
Radikale Venstre,Venstre,0.854030127953996,2015-02-01
Radikale Venstre,Socialdemokratiet,0.6949780070679972,2015-02-01
Radikale Venstre,Det Konservative Folkeparti,0.4526348471065125,2015-02-01
Radikale Venstre,Enhedslisten,0.6666926858643573,2015-02-01
Socialistisk Folkeparti,Dansk Folkeparti,0.6654878592456004,2015-02-01
Socialistisk Folkeparti,Liberal Alliance,0.6034853240741959,2015-02-01
Socialistisk Folkeparti,Radikale Venstre,0.740672799336654,2015-02-01
Socialistisk Folkeparti,Venstre,0.7128658847614261,2015-02-01
Socialistisk Folkeparti,Socialdemokratiet,0.8812070674153692,2015-02-01
Socialistisk Folkeparti,Det Konservative Folkeparti,0.5136958722374524,2015-02-01
Socialistisk Folkeparti,Enhedslisten,0.6881057428867234,2015-02-01
Venstre,Dansk Folkeparti,0.576298541119432,2015-02-01
Venstre,Liberal Alliance,0.495653565625788,2015-02-01
Venstre,Radikale Venstre,0.854030127953996,2015-02-01
Venstre,Socialistisk Folkeparti,0.7128658847614261,2015-02-01
Venstre,Socialdemokratiet,0.6483079870578686,2015-02-01
Venstre,Det Konservative Folkeparti,0.4126205343625677,2015-02-01
Venstre,Enhedslisten,0.5706733458291058,2015-02-01
Socialdemokratiet,Dansk Folkeparti,0.7091610340155173,2015-02-01
Socialdemokratiet,Liberal Alliance,0.64484227293193,2015-02-01
Socialdemokratiet,Radikale Venstre,0.6949780070679972,2015-02-01
Socialdemokratiet,Socialistisk Folkeparti,0.8812070674153692,2015-02-01
Socialdemokratiet,Venstre,0.6483079870578686,2015-02-01
Socialdemokratiet,Det Konservative Folkeparti,0.5567552158390349,2015-02-01
Socialdemokratiet,Enhedslisten,0.7163472349733324,2015-02-01
Det Konservative Folkeparti,Dansk Folkeparti,0.6604912050110011,2015-02-01
Det Konservative Folkeparti,Liberal Alliance,0.4870530932676984,2015-02-01
Det Konservative Folkeparti,Radikale Venstre,0.4526348471065125,2015-02-01
Det Konservative Folkeparti,Socialistisk Folkeparti,0.5136958722374524,2015-02-01
Det Konservative Folkeparti,Venstre,0.4126205343625677,2015-02-01
Det Konservative Folkeparti,Socialdemokratiet,0.5567552158390349,2015-02-01
Det Konservative Folkeparti,Enhedslisten,0.4710965570291815,2015-02-01
Enhedslisten,Dansk Folkeparti,0.692442288395077,2015-02-01
Enhedslisten,Liberal Alliance,0.49185200752132524,2015-02-01
Enhedslisten,Radikale Venstre,0.6666926858643573,2015-02-01
Enhedslisten,Socialistisk Folkeparti,0.6881057428867234,2015-02-01
Enhedslisten,Venstre,0.5706733458291058,2015-02-01
Enhedslisten,Socialdemokratiet,0.7163472349733324,2015-02-01
Enhedslisten,Det Konservative Folkeparti,0.4710965570291815,2015-02-01
Dansk Folkeparti,Liberal Alliance,0.32110994943430277,2015-03-01
Dansk Folkeparti,Radikale Venstre,0.4719648739997424,2015-03-01
Dansk Folkeparti,Socialdemokratiet,0.7046144597454603,2015-03-01
Dansk Folkeparti,Socialistisk Folkeparti,0.6420108280165531,2015-03-01
Dansk Folkeparti,Venstre,0.7097997753779135,2015-03-01
Dansk Folkeparti,Det Konservative Folkeparti,0.6408921279343169,2015-03-01
Dansk Folkeparti,Enhedslisten,0.502403726028883,2015-03-01
Liberal Alliance,Dansk Folkeparti,0.32110994943430277,2015-03-01
Liberal Alliance,Radikale Venstre,0.5219895862740285,2015-03-01
Liberal Alliance,Socialdemokratiet,0.4110130065890322,2015-03-01
Liberal Alliance,Socialistisk Folkeparti,0.2634771290625626,2015-03-01
Liberal Alliance,Venstre,0.3963876259448578,2015-03-01
Liberal Alliance,Det Konservative Folkeparti,0.26576175333072455,2015-03-01
Liberal Alliance,Enhedslisten,0.2287302858414996,2015-03-01
Radikale Venstre,Dansk Folkeparti,0.4719648739997424,2015-03-01
Radikale Venstre,Liberal Alliance,0.5219895862740285,2015-03-01
Radikale Venstre,Socialdemokratiet,0.6234597605692357,2015-03-01
Radikale Venstre,Socialistisk Folkeparti,0.365736065962792,2015-03-01
Radikale Venstre,Venstre,0.6049775023055154,2015-03-01
Radikale Venstre,Det Konservative Folkeparti,0.3953408853223401,2015-03-01
Radikale Venstre,Enhedslisten,0.27721266983534976,2015-03-01
Socialdemokratiet,Dansk Folkeparti,0.7046144597454603,2015-03-01
Socialdemokratiet,Liberal Alliance,0.4110130065890322,2015-03-01
Socialdemokratiet,Radikale Venstre,0.6234597605692357,2015-03-01
Socialdemokratiet,Socialistisk Folkeparti,0.5070067081791124,2015-03-01
Socialdemokratiet,Venstre,0.8605764587021189,2015-03-01
Socialdemokratiet,Det Konservative Folkeparti,0.5525414331712973,2015-03-01
Socialdemokratiet,Enhedslisten,0.3627904883317073,2015-03-01
Socialistisk Folkeparti,Dansk Folkeparti,0.6420108280165531,2015-03-01
Socialistisk Folkeparti,Liberal Alliance,0.2634771290625626,2015-03-01
Socialistisk Folkeparti,Radikale Venstre,0.365736065962792,2015-03-01
Socialistisk Folkeparti,Socialdemokratiet,0.5070067081791124,2015-03-01
Socialistisk Folkeparti,Venstre,0.5613544891154933,2015-03-01
Socialistisk Folkeparti,Det Konservative Folkeparti,0.835254266949949,2015-03-01
Socialistisk Folkeparti,Enhedslisten,0.7492949680314794,2015-03-01
Venstre,Dansk Folkeparti,0.7097997753779135,2015-03-01
Venstre,Liberal Alliance,0.3963876259448578,2015-03-01
Venstre,Radikale Venstre,0.6049775023055154,2015-03-01
Venstre,Socialdemokratiet,0.8605764587021189,2015-03-01
Venstre,Socialistisk Folkeparti,0.5613544891154933,2015-03-01
Venstre,Det Konservative Folkeparti,0.6070478477252303,2015-03-01
Venstre,Enhedslisten,0.4028003546842197,2015-03-01
Det Konservative Folkeparti,Dansk Folkeparti,0.6408921279343169,2015-03-01
Det Konservative Folkeparti,Liberal Alliance,0.26576175333072455,2015-03-01
Det Konservative Folkeparti,Radikale Venstre,0.3953408853223401,2015-03-01
Det Konservative Folkeparti,Socialdemokratiet,0.5525414331712973,2015-03-01
Det Konservative Folkeparti,Socialistisk Folkeparti,0.835254266949949,2015-03-01
Det Konservative Folkeparti,Venstre,0.6070478477252303,2015-03-01
Det Konservative Folkeparti,Enhedslisten,0.6389986526789201,2015-03-01
Enhedslisten,Dansk Folkeparti,0.502403726028883,2015-03-01
Enhedslisten,Liberal Alliance,0.2287302858414996,2015-03-01
Enhedslisten,Radikale Venstre,0.27721266983534976,2015-03-01
Enhedslisten,Socialdemokratiet,0.3627904883317073,2015-03-01
Enhedslisten,Socialistisk Folkeparti,0.7492949680314794,2015-03-01
Enhedslisten,Venstre,0.4028003546842197,2015-03-01
Enhedslisten,Det Konservative Folkeparti,0.6389986526789201,2015-03-01
Dansk Folkeparti,Liberal Alliance,0.5663574968490869,2015-04-01
Dansk Folkeparti,Socialdemokratiet,0.700430998327387,2015-04-01
Dansk Folkeparti,Socialistisk Folkeparti,0.287643696412652,2015-04-01
Dansk Folkeparti,Venstre,0.7282659806670571,2015-04-01
Dansk Folkeparti,Det Konservative Folkeparti,0.5364110827274905,2015-04-01
Dansk Folkeparti,Radikale Venstre,0.6455815198121685,2015-04-01
Dansk Folkeparti,Enhedslisten,0.7263647274479964,2015-04-01
Liberal Alliance,Dansk Folkeparti,0.5663574968490869,2015-04-01
Liberal Alliance,Socialdemokratiet,0.7139075713895956,2015-04-01
Liberal Alliance,Socialistisk Folkeparti,0.3813503801272732,2015-04-01
Liberal Alliance,Venstre,0.6368681985622217,2015-04-01
Liberal Alliance,Det Konservative Folkeparti,0.6420574278368565,2015-04-01
Liberal Alliance,Radikale Venstre,0.6933038931144984,2015-04-01
Liberal Alliance,Enhedslisten,0.6079683115924917,2015-04-01
Socialdemokratiet,Dansk Folkeparti,0.700430998327387,2015-04-01
Socialdemokratiet,Liberal Alliance,0.7139075713895956,2015-04-01
Socialdemokratiet,Socialistisk Folkeparti,0.29552031834766757,2015-04-01
Socialdemokratiet,Venstre,0.6788276966196409,2015-04-01
Socialdemokratiet,Det Konservative Folkeparti,0.5854045939012724,2015-04-01
Socialdemokratiet,Radikale Venstre,0.7697251432828784,2015-04-01
Socialdemokratiet,Enhedslisten,0.8102331417709268,2015-04-01
Socialistisk Folkeparti,Dansk Folkeparti,0.287643696412652,2015-04-01
Socialistisk Folkeparti,Liberal Alliance,0.3813503801272732,2015-04-01
Socialistisk Folkeparti,Socialdemokratiet,0.29552031834766757,2015-04-01
Socialistisk Folkeparti,Venstre,0.3798165070108464,2015-04-01
Socialistisk Folkeparti,Det Konservative Folkeparti,0.4519395725506905,2015-04-01
Socialistisk Folkeparti,Radikale Venstre,0.3382032911713429,2015-04-01
Socialistisk Folkeparti,Enhedslisten,0.27236622266039195,2015-04-01
Venstre,Dansk Folkeparti,0.7282659806670571,2015-04-01
Venstre,Liberal Alliance,0.6368681985622217,2015-04-01
Venstre,Socialdemokratiet,0.6788276966196409,2015-04-01
Venstre,Socialistisk Folkeparti,0.3798165070108464,2015-04-01
Venstre,Det Konservative Folkeparti,0.711215291255426,2015-04-01
Venstre,Radikale Venstre,0.7622189638452996,2015-04-01
Venstre,Enhedslisten,0.6613144331179966,2015-04-01
Det Konservative Folkeparti,Dansk Folkeparti,0.5364110827274905,2015-04-01
Det Konservative Folkeparti,Liberal Alliance,0.6420574278368565,2015-04-01
Det Konservative Folkeparti,Socialdemokratiet,0.5854045939012724,2015-04-01
Det Konservative Folkeparti,Socialistisk Folkeparti,0.4519395725506905,2015-04-01
Det Konservative Folkeparti,Venstre,0.711215291255426,2015-04-01
Det Konservative Folkeparti,Radikale Venstre,0.7313044683954837,2015-04-01
Det Konservative Folkeparti,Enhedslisten,0.5655229595324734,2015-04-01
Radikale Venstre,Dansk Folkeparti,0.6455815198121685,2015-04-01
Radikale Venstre,Liberal Alliance,0.6933038931144984,2015-04-01
Radikale Venstre,Socialdemokratiet,0.7697251432828784,2015-04-01
Radikale Venstre,Socialistisk Folkeparti,0.3382032911713429,2015-04-01
Radikale Venstre,Venstre,0.7622189638452996,2015-04-01
Radikale Venstre,Det Konservative Folkeparti,0.7313044683954837,2015-04-01
Radikale Venstre,Enhedslisten,0.7290097346809347,2015-04-01
Enhedslisten,Dansk Folkeparti,0.7263647274479964,2015-04-01
Enhedslisten,Liberal Alliance,0.6079683115924917,2015-04-01
Enhedslisten,Socialdemokratiet,0.8102331417709268,2015-04-01
Enhedslisten,Socialistisk Folkeparti,0.27236622266039195,2015-04-01
Enhedslisten,Venstre,0.6613144331179966,2015-04-01
Enhedslisten,Det Konservative Folkeparti,0.5655229595324734,2015-04-01
Enhedslisten,Radikale Venstre,0.7290097346809347,2015-04-01
Dansk Folkeparti,Liberal Alliance,0.6953932829805116,2015-05-01
Dansk Folkeparti,Radikale Venstre,0.5145796793000457,2015-05-01
Dansk Folkeparti,Socialdemokratiet,0.6773560228509351,2015-05-01
Dansk Folkeparti,Socialistisk Folkeparti,0.7515819793330752,2015-05-01
Dansk Folkeparti,Venstre,0.7792586969717693,2015-05-01
Dansk Folkeparti,Det Konservative Folkeparti,0.5448460217807325,2015-05-01
Dansk Folkeparti,Enhedslisten,0.6625297633500127,2015-05-01
Liberal Alliance,Dansk Folkeparti,0.6953932829805116,2015-05-01
Liberal Alliance,Radikale Venstre,0.38212368703359517,2015-05-01
Liberal Alliance,Socialdemokratiet,0.6547716810991745,2015-05-01
Liberal Alliance,Socialistisk Folkeparti,0.6692846191551505,2015-05-01
Liberal Alliance,Venstre,0.6683134948612938,2015-05-01
Liberal Alliance,Det Konservative Folkeparti,0.519470241206267,2015-05-01
Liberal Alliance,Enhedslisten,0.7055976330857677,2015-05-01
Radikale Venstre,Dansk Folkeparti,0.5145796793000457,2015-05-01
Radikale Venstre,Liberal Alliance,0.38212368703359517,2015-05-01
Radikale Venstre,Socialdemokratiet,0.43658198097808415,2015-05-01
Radikale Venstre,Socialistisk Folkeparti,0.45513138122242297,2015-05-01
Radikale Venstre,Venstre,0.4737647226797862,2015-05-01
Radikale Venstre,Det Konservative Folkeparti,0.4676496975519333,2015-05-01
Radikale Venstre,Enhedslisten,0.4032729686149258,2015-05-01
Socialdemokratiet,Dansk Folkeparti,0.6773560228509351,2015-05-01
Socialdemokratiet,Liberal Alliance,0.6547716810991745,2015-05-01
Socialdemokratiet,Radikale Venstre,0.43658198097808415,2015-05-01
Socialdemokratiet,Socialistisk Folkeparti,0.8255374708123165,2015-05-01
Socialdemokratiet,Venstre,0.8169368523664694,2015-05-01
Socialdemokratiet,Det Konservative Folkeparti,0.4685698850939295,2015-05-01
Socialdemokratiet,Enhedslisten,0.8494662382678518,2015-05-01
Socialistisk Folkeparti,Dansk Folkeparti,0.7515819793330752,2015-05-01
Socialistisk Folkeparti,Liberal Alliance,0.6692846191551505,2015-05-01
Socialistisk Folkeparti,Radikale Venstre,0.45513138122242297,2015-05-01
Socialistisk Folkeparti,Socialdemokratiet,0.8255374708123165,2015-05-01
Socialistisk Folkeparti,Venstre,0.8785763674932519,2015-05-01
Socialistisk Folkeparti,Det Konservative Folkeparti,0.4756918256241338,2015-05-01
Socialistisk Folkeparti,Enhedslisten,0.7543622527852274,2015-05-01
Venstre,Dansk Folkeparti,0.7792586969717693,2015-05-01
Venstre,Liberal Alliance,0.6683134948612938,2015-05-01
Venstre,Radikale Venstre,0.4737647226797862,2015-05-01
Venstre,Socialdemokratiet,0.8169368523664694,2015-05-01
Venstre,Socialistisk Folkeparti,0.8785763674932519,2015-05-01
Venstre,Det Konservative Folkeparti,0.4654142379667467,2015-05-01
Venstre,Enhedslisten,0.7921782102172507,2015-05-01
Det Konservative Folkeparti,Dansk Folkeparti,0.5448460217807325,2015-05-01
Det Konservative Folkeparti,Liberal Alliance,0.519470241206267,2015-05-01
Det Konservative Folkeparti,Radikale Venstre,0.4676496975519333,2015-05-01
Det Konservative Folkeparti,Socialdemokratiet,0.4685698850939295,2015-05-01
Det Konservative Folkeparti,Socialistisk Folkeparti,0.4756918256241338,2015-05-01
Det Konservative Folkeparti,Venstre,0.4654142379667467,2015-05-01
Det Konservative Folkeparti,Enhedslisten,0.44677203747989386,2015-05-01
Enhedslisten,Dansk Folkeparti,0.6625297633500127,2015-05-01
Enhedslisten,Liberal Alliance,0.7055976330857677,2015-05-01
Enhedslisten,Radikale Venstre,0.4032729686149258,2015-05-01
Enhedslisten,Socialdemokratiet,0.8494662382678518,2015-05-01
Enhedslisten,Socialistisk Folkeparti,0.7543622527852274,2015-05-01
Enhedslisten,Venstre,0.7921782102172507,2015-05-01
Enhedslisten,Det Konservative Folkeparti,0.44677203747989386,2015-05-01
Dansk Folkeparti,Det Konservative Folkeparti,0.9466626901063792,2015-07-01
Dansk Folkeparti,Socialdemokratiet,0.9579365261597818,2015-07-01
Dansk Folkeparti,Venstre,0.9579365261597818,2015-07-01
Dansk Folkeparti,Enhedslisten,1,2015-07-01
Dansk Folkeparti,Socialistisk Folkeparti,0.9466626901063792,2015-07-01
Dansk Folkeparti,Alternativet,0.877496233944789,2015-07-01
Dansk Folkeparti,Radikale Venstre,0.877496233944789,2015-07-01
Dansk Folkeparti,Liberal Alliance,0.877496233944789,2015-07-01
Det Konservative Folkeparti,Dansk Folkeparti,0.9466626901063792,2015-07-01
Det Konservative Folkeparti,Socialdemokratiet,0.9068359229818342,2015-07-01
Det Konservative Folkeparti,Venstre,0.9068359229818342,2015-07-01
